500	0.00126563786012743
495	0.00131160025828981
490	0.00128956921286378
485	0.00129664817440187
480	0.00123345345862983
475	0.00123381049645118
470	9.04367811463493E-4
465	6.88271944733303E-4
460	9.51817291011224E-4
455	0.00111142216294856
450	0.00120671714994214
445	0.00122162832703946
440	0.00119055893912374
435	0.00130913359147617
430	0.00141053834996264
425	0.00142661121716821
420	0.00137305691757442
415	0.00134917880193869
410	0.00131871195805085
405	0.00138928050640785
400	0.00137774102336496
395	0.00135727834072251
390	0.00148819499692529
385	0.00145631372465173
380	0.00141679201933185
375	0.00146715903105962
370	0.00145880608238752
365	0.00154011309141384
360	0.00157219888026972
355	0.00160448897925483
350	0.0016839457895623
345	0.00169270534395084
340	0.00179453667287943
335	0.00184889500228402
330	0.00191964659364342
325	0.00198757163395598
320	0.00203508897531531
315	0.00218471728404232
310	0.0022248967694102
305	0.00233340152072715
300	0.00249043061014051
295	0.0026750796593972
290	0.00299134449350678
285	0.00339030934941781
280	0.00376308891952158
275	0.00419165193116651
270	0.00453759048690391
265	0.0048998912984431
260	0.00530425059053611
255	0.00579344463390059
250	0.0065589356266979
245	0.0077367298185801
240	0.00902218108246476
