"","X500","X495","X490","X485","X480","X475","X470","X465","X460","X455","X450","X445","X440","X435","X430","X425","X420","X415","X410","X405","X400","X395","X390","X385","X380","X375","X370","X365","X360","X355","X350","X345","X340","X335","X330","X325","X320","X315","X310","X305","X300","X295","X290","X285","X280","X275","X270","X265","X260","X255","X250","X245","X240"
"248.336",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"252.814",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192866893975451,-0.00188854296389307
"257.296",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20469462060827,0.00539583177230683,0.0056932035104176
"261.781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198089521300793,0.00919148140198334,0.00693568713946335,0.0167328801101775
"266.271",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198415547017213,0.00691105656292563,0.00173715035036785,0.0222749783010951,0.0200880496064431
"270.764",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224117364563888,0.00684017049305699,0.00614816126829297,0.0142208076314279,0.0206423042927563,-0.00403849078992982
"275.26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218484115924289,0.0106237592142414,0.00578358677843997,0.00503683028836366,0.0252897792186243,0.00592884515621289,0.00655569916669861
"279.76",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0177388527969914,0.0134080507936197,0.00523209013396246,0.00502321810192144,0.0197805524099279,0.0147144207456182,0.00247965618700426,0.00552548859483072
"284.264",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118365935470954,0.00444292151051962,0.00401734700115569,0.0138637092867851,0.00878858095068719,0.00375445943129496,0.00544739564859294,0.00336924431843372
"288.772",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112849004022863,0.00432882005073911,0.00324568960249683,0.00863976807216527,0.0164884456508951,0.00281048242391636,0.00256507741363886,0.00406875860079382,-0.00283174637620339
"293.283",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156940355968322,0.00287386202162827,0.00307979375841427,0.00446038969946214,0.0158107725284531,0.00773587942394016,0.00524119777941088,0.00334063660152557,0.00471246281954846,0.00680619238791883
"297.797",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0200342192951671,0.00365886850710334,0.00210828772425645,0.00482297990571998,0.0119159074478267,0.0104306892042879,0.005445102226359,0.00616757303805732,0.00769307903700257,0.00941558533507671,0.0130100731852023
"302.315",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024485449869569,0.0046237005483692,0.00325393266658017,0.00261009673709092,0.0078644676819174,0.00925646959247334,0.0044963410171269,0.00610633019442967,0.00636856278536606,0.00698632334415118,0.00854716575424148,0.00665540991924017
"306.837",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032095293205134,0.00399194037664734,0.00500814225817574,0.0033893020758033,0.00778957885226381,0.0111944537865991,0.00475479395436031,0.00523962105485522,0.00791209506220756,0.00939636123179904,0.00941169002876174,0.00927421844191862,0.0129985262275109
