"","X500","X495","X490","X485","X480","X475","X470","X465","X460","X455","X450","X445","X440","X435","X430","X425","X420","X415","X410","X405","X400","X395","X390","X385","X380","X375","X370","X365","X360","X355","X350","X345","X340","X335","X330","X325","X320","X315","X310","X305","X300","X295","X290","X285","X280","X275","X270","X265","X260","X255","X250","X245","X240"
"248.336",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"252.814",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208679415508787,0.0118905862447768
"257.296",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217228766703672,0.00937625875599759,0.00211455251080003
"261.781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238114477691694,0.0104413398989645,0.00844955884320214,0.0219884592705001
"266.271",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250200802010349,0.00585565778921601,0.0036909081633425,0.0144674343856985,0.00928340103594449
"270.764",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279232234014611,0.00841647398526521,0.0043087203844369,0.00762969017778092,0.0170233851142396,-0.00911208928928553
"275.26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021131837411684,0.0121448149790046,0.00580678112496971,0.00491241827932606,0.0188660076789788,0.00503763144942584,1.16513130364124e-05
"279.76",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0183967737125498,0.0173126828782621,0.00769656755933226,0.00699299641869003,0.0204272212909671,0.0128353016191291,0.00515141504059675,0.00859219368675812
"284.264",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181749007391027,0.00588931766199005,0.00659855425862567,0.0143949496037915,0.0147588523215293,0.00375715536058729,0.0012266951536263,0.00243811571979604
"288.772",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0232262433236563,0.00935642594105531,0.00615475946178461,0.0122352014418163,0.014686237818958,0.00432228233094998,0.00121712495671173,0.00574230658667681,-0.00476979115197891
"293.283",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268339041831699,0.00773889384890329,0.00841429935169102,0.011599231322745,0.017474264735868,0.00967767428529578,0.00320425124212182,0.0033564131193044,-0.00213051454489919,0.00234205516326841
"297.797",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0326656831574751,0.00790604945089081,0.00971307368920777,0.0110225441027757,0.0193830415145108,0.0140494576683848,0.00780553333885883,0.00741391539256052,0.00569337162834071,0.0073823968544121,0.0122116240828356
"302.315",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0426166725660616,0.0060071187481648,0.00836093736417471,0.0105868666363962,0.0179111809967707,0.0171580852641164,0.00994606488396449,0.00926338977872376,0.00719115598262495,0.0074299403244289,0.00941565068564901,0.0033781573900209
"306.837",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0555309433339466,0.00525490977874821,0.00701382972633852,0.00849966923945664,0.014558665380918,0.0195261178687154,0.0129273940958478,0.0095811535345125,0.0098748653245711,0.00883860286629226,0.0089243071717985,0.00910015690371335,0.012614266835175
