"","X500","X495","X490","X485","X480","X475","X470","X465","X460","X455","X450","X445","X440","X435","X430","X425","X420","X415","X410","X405","X400","X395","X390","X385","X380","X375","X370","X365","X360","X355","X350","X345","X340","X335","X330","X325","X320","X315","X310","X305","X300","X295","X290","X285","X280","X275","X270","X265","X260","X255","X250","X245","X240"
"248.336",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"252.814",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00641689604869478,-0.00766608730949062
"257.296",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0139418954471623,-0.00303805223852786,-0.00550619961106286
"261.781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0232202012502976,-0.000521921863049633,0.000269053366692723,-0.00837167387452176
"266.271",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0284942226366037,-0.000763643485320355,-0.00161337725413224,-0.00712437085713602,0.00279121386587067
"270.764",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0156695989666416,-0.00210886630330707,0.00182668050408751,-0.00257012955441233,0.00327159434940094,-0.0172688398337865
"275.26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00140643382150119,0.000943581125880583,0.00310624401848215,-0.000197364854641724,-0.0023595207327155,-0.000534827027454665,-0.00173813053495742
"279.76",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152862539522303,0.00754873934600127,0.00851565194826837,0.00418607106692243,0.00803248743771501,0.00330801423161714,0.00450415698315068,0.00335494291738358
"284.264",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159810397500327,0.0198186672827411,0.0172074957786307,0.0131335085884544,0.00346981995280987,0.00435464105479513,0.00632808994117026,0.0115519462180378
"288.772",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018830213604685,0.0303341401700922,0.0303929571581039,0.0244826382125731,0.014903466398002,0.0109623016984485,0.00704488317874307,0.00576127225908241,0.000214260927790456
"293.283",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127543380098106,0.0279316619351928,0.0382188539713541,0.0386510035528128,0.032780810662927,0.0206338880518061,0.0153380019633222,0.00983650685310248,0.00468554873668623,0.0136446315636875
"297.797",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00799049698281382,0.0167352560494266,0.0323284453988466,0.043888784975394,0.0438667866115868,0.0381413973228878,0.0281582413433105,0.0191239908480502,0.0126272251733374,0.00938770192304492,0.00841328906252832
"302.315",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00803899652787451,0.00700026784278382,0.0193566210390864,0.0362973201979157,0.0496368266731718,0.0479874348673897,0.0405285868719393,0.0313671011135057,0.023180648743742,0.018600221574062,0.0178157312922875,0.018516253118493
"306.837",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00744634500375482,0.0050102994538858,0.00761938342842804,0.0185940990866967,0.0363492152712009,0.0427749862952484,0.0451057289869885,0.0392562863174018,0.0320907835891932,0.0260922365097432,0.0198658844323695,0.0207124495002957,0.0259190675606918
"311.362",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00846101659183135,0.00350382615569786,0.00471857572797244,0.00834037997522618,0.0188885924299718,0.0298052895397773,0.038759060074975,0.0398037696738815,0.0349306916872124,0.0287272442100494,0.0225071218117625,0.0193880939141299,0.0156974339054462,0.00997191770532728
"315.89",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221191597001287,0.00238632287345344,0.00424779656350142,0.00607972706896002,0.00967645280053252,0.0191840487360525,0.0271908973952186,0.0354664553026659,0.0352341019414793,0.031092156298993,0.0259525555420952,0.0230264329201082,0.0207566713054244,0.0210112256944661,0.0151259272405987
"320.422",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00335755409050659,0.002401643225904,0.00335060938250502,0.00597155975779014,0.00801141237824201,0.0112704883527354,0.0174110376514486,0.0270317554243566,0.0314628516964793,0.0314689722054874,0.0275237533307855,0.0246217530872624,0.0213575774299279,0.0164123496342699,0.0174603747328452,0.0182423723315021
"324.958",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00326536687680973,0.00394166328713734,0.00358214822137434,0.00503973239775052,0.00803951686151403,0.0111838450627222,0.0133887849975553,0.0195787930109909,0.0267378148672617,0.0301414256014171,0.0298192511848955,0.0267606197839215,0.024146271951472,0.0218875301724251,0.0173079339599396,0.0218289593790665,0.0243868467313297
"329.496",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00268617200624865,0.00641972690840431,0.00292175947132758,0.0040948165547545,0.00562364829547402,0.00800452828622687,0.0114674430723904,0.0129117903346653,0.01878425201436,0.0244114930682856,0.0262468780012378,0.0268256289672421,0.022276182359058,0.0208055982827429,0.0176772534160793,0.0185978550470899,0.0131083028615702,0.00871197982790106
"334.038",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00236739286917292,0.00665578204745385,0.00349481750692318,0.00427503165667644,0.00541914996280672,0.00689208114802539,0.00894312337744574,0.011374514819932,0.0149628624476997,0.0182749305939206,0.0216352660670423,0.0236740227674173,0.0230559440055669,0.0190580677267804,0.0183673713699816,0.017316811517328,0.0131855456396698,0.014134399079245,0.0172868217193722
"338.584",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00250657175804353,0.00730005174612476,0.00346424534579307,0.00479315728556206,0.00521074454524518,0.00697497254360884,0.00925755750244164,0.00991936504242519,0.0134413650452472,0.0165042872295025,0.0188209074552542,0.0213648404663293,0.0207922995007139,0.0213628353615728,0.0204135127769724,0.0184630216722868,0.0177329015236498,0.0174026003330478,0.0199921700928135,0.0219590357331529
"343.133",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00230327023244975,0.00831691907222959,0.00327738394811922,0.00415107733180961,0.00549546650361272,0.00657753448512577,0.00934034972885052,0.00881572015146931,0.0113810261565132,0.0131860372003809,0.0162698852107599,0.0179230106738292,0.0200128120096157,0.0203603994052496,0.0194605979989734,0.0182508754123343,0.0171997404805453,0.0162005704676604,0.0189499988390335,0.0207823702152385,0.0220022638860012
"347.685",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104450583050827,0.00299140835861639,0.00404852000215384,0.00566350011280514,0.00768720610413312,0.00805031904152434,0.00991234831340307,0.0107178896348178,0.0120526674794435,0.0144574187497265,0.0155613079669037,0.0164303190655252,0.0183916430899161,0.0178788791006602,0.017451974684437,0.016071881906441,0.0159559177560559,0.016997768716722,0.0167657206120056,0.0173308837261371,0.0190621137835498
"352.24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115688760905381,0.00283215486650929,0.00451023182411062,0.00585158211987424,0.00741144811976552,0.00898827081167242,0.00908037458346203,0.0104808963193639,0.0120336331830523,0.0133904398772527,0.0145441548807486,0.0155256859710674,0.0164088030516619,0.0163845496905766,0.0171908805147322,0.0167378462117224,0.0154623459408769,0.0158501619171831,0.0162505056283807,0.0177202533968247,0.018046749884488,0.0208606756998791
"356.799",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0146769864401415,0.00370497680431049,0.00467687758644474,0.00641777244315025,0.00802834590091383,0.00955352888206892,0.0121160440472114,0.0121792277477908,0.0121976662583343,0.0140105088359311,0.0144527199810591,0.0157104210386168,0.0162429888650418,0.0173623953948434,0.0176131736603949,0.0171383524569232,0.0171034718600137,0.0165857480131431,0.0154870171538808,0.0182648465341026,0.0223777739170464,0.027432467162694,0.0246169839218786
"361.361",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156668072768755,0.00390134055385817,0.00499617549107461,0.00660478053455335,0.00878170965103851,0.00995893947266581,0.0115157143570966,0.0131948612208303,0.0136358778030125,0.0149160374765219,0.0151009179525395,0.0159118811250117,0.0162944546438465,0.0166725193841808,0.0171706930141914,0.0170394211834177,0.0175290904079859,0.0183493918133764,0.0175777649176377,0.0171416526156405,0.0202591843733925,0.0230043812989845,0.0292920444446039,0.0332657316510226
