"","X500","X495","X490","X485","X480","X475","X470","X465","X460","X455","X450","X445","X440","X435","X430","X425","X420","X415","X410","X405","X400","X395","X390","X385","X380","X375","X370","X365","X360","X355","X350","X345","X340","X335","X330","X325","X320","X315","X310","X305","X300","X295","X290","X285","X280","X275","X270","X265","X260","X255","X250","X245","X240"
"248.336",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"252.814",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142494134767317,-0.000977996042493878
"257.296",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117602354991226,0.0116267707733936,0.00677405953655835
"261.781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25892629874494,0.00557009793306923,0.00286990668056164,0.0150602787842179
"266.271",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.314835898098785,0.0097110336624246,0.00275290290761386,0.00355497067101218,0.0273120311741853
"270.764",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293127366786394,0.0113734133841496,0.0037277781874626,0.00818547142978454,0.0206857959021682,0.00360856706105832
"275.26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315144006306465,0.0149601474083703,0.00758757164958952,0.00865168061592211,0.0183784538496085,0.00504693263281705,0.00644655752831323
"279.76",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0243466128370612,0.0198505834533766,0.00752437505389517,0.00837609096406904,0.0159801050490099,0.0126175466898052,0.00389511571876314,0.00552470166267167
"284.264",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215072438098424,0.00840422752414019,0.00714497152302228,0.0138703203287008,0.013025304756777,0.0022646878200166,0.00247990825204728,0.00512874301549055
"288.772",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0273135459589397,0.00928514825886392,0.0101470478519186,0.0125212801911085,0.0162394970730297,0.00613372157051349,0.00394647559723566,0.00142649234994208,-0.00179212426598855
"293.283",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0327941300684134,0.0106256549105149,0.0118355428064989,0.0128269083464996,0.0178849751981826,0.0130657138619604,0.00917580817374594,0.00844485576930067,0.00778258078580827,0.00520326366708877
"297.797",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402707196438181,0.00960180004068424,0.0120329382241685,0.0133043405167837,0.018488081835657,0.0166659774452062,0.0120649041463139,0.00985111088670064,0.00818241276702389,0.0101460773063728,0.00856174979108856
"302.315",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0495087417297358,0.00908468920933521,0.0115904911792026,0.0133271695879952,0.0183208574650335,0.0201808346194476,0.0150597873192235,0.012053744276129,0.0116881276270403,0.00976205970993709,0.00980916304550683,0.00893102165135496
"306.837",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0395026806406296,0.0075247412641527,0.0106537359731205,0.0129492502557167,0.0171956546844673,0.0235780056891365,0.0176816683727533,0.0145736951125924,0.0137301798282259,0.0137090616183625,0.0108550714469531,0.0103363394907956,0.0169594447206379
"311.362",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0354826779490104,0.00461240989024083,0.00721535015817897,0.0112634408918814,0.0139748346084667,0.0234755653283092,0.01789437348209,0.0176497536432727,0.0159544974325984,0.0153878723200522,0.0134524195602226,0.011660229844146,0.0118214508850788,0.0144653082071495
"315.89",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0177333640407077,0.00387704110128302,0.00558004623661102,0.00935375983391007,0.0132763980938972,0.0225035954237383,0.0227237737697383,0.0208622566791515,0.0206013561283584,0.0182919863646195,0.0171244063251615,0.0174755552801638,0.0165871427511651,0.016897704149682,0.013642547791561
"320.422",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00313292645686652,0.00554854703073277,0.00487833673448817,0.00771100556326517,0.0128071960259408,0.0232845482593062,0.0285010840242677,0.0287339173414914,0.0291542671669947,0.027061164014241,0.025505620959348,0.0228426472053969,0.020163165749577,0.0170044398948176,0.0181464960663007,0.0222076839418038
"324.958",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00280162265712808,0.00751167467476704,0.00700737022436254,0.00875524932690817,0.0117006900347147,0.0225676958680163,0.0347347232729259,0.036456196771641,0.0400158806422625,0.0405926712457706,0.0378196334048818,0.0337395850080232,0.0297454368221123,0.027235470529809,0.0230089668132814,0.0284326971339523,0.0380511741570864
"329.496",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00209622244830915,0.0120428352653782,0.00713819017228312,0.00831448253465623,0.00990639672924065,0.0150831429072216,0.0286811312228808,0.0346771715275819,0.0398460922768802,0.0426109045633284,0.042672737265995,0.0407003416679281,0.0357674774357957,0.0310627701169695,0.0268293753665164,0.0242469473192514,0.0242128862760005,0.0477065012544983
"334.038",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00186906476227566,0.014530686288183,0.00808709927080303,0.00904050262525102,0.0105835679746559,0.0125929704496708,0.0234623476183809,0.0307757943597562,0.037995742819564,0.0442258774454247,0.0458738686784999,0.0457932430008411,0.0432932466556272,0.0385553937848481,0.0334943146432411,0.0295161019162753,0.0275176687713804,0.0305340798382042,0.0527080050809095
"338.584",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019507542984753,0.0148779949081209,0.00765586405127431,0.0095033301373794,0.010657109871086,0.0124598770229197,0.0180827789916558,0.0246940684255531,0.0314490596114041,0.0413235622286838,0.0485075526743532,0.0503674687640252,0.0509316370800774,0.0464055676334088,0.0411199169773699,0.0364907475591795,0.0336725333270082,0.0320431636752462,0.0367722251596,0.0672645200980937
"343.133",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00140290706785118,0.0261764362109576,0.00612756848010283,0.00852503942328481,0.0101603178132147,0.0113235035011577,0.0162629485050647,0.0211723505728582,0.0232429030593778,0.0317740101182879,0.0421729950192313,0.0466494785337092,0.0483744184506798,0.0478327329502515,0.0447263273865324,0.0409014809839389,0.0353541648076604,0.0319695142595726,0.0330104228510248,0.0387414384852677,0.0601369359176574
"347.685",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240220478806916,0.00517674974155577,0.00690873229192171,0.00965720397322099,0.0114837019126345,0.013228450768254,0.0195200929850423,0.0196882192691005,0.0230693359797116,0.0314921569049424,0.038752972695204,0.0432524705731807,0.0453097748468257,0.0438431688732997,0.0405535149335556,0.0373194043688546,0.0319789592479745,0.029770389694079,0.0310097661558854,0.0373957660413152,0.060385625455324
"352.24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0286132645275744,0.00500514165730039,0.0064531620826242,0.00862429166981452,0.0111029786264608,0.0127246680996573,0.0174721739210142,0.0201230034490154,0.0204096635439181,0.0255065665962437,0.0321948231197527,0.0386126664574502,0.0430988280213896,0.0446496795201865,0.0426665861736183,0.0400453456540545,0.0371759269895755,0.0359347532171185,0.0355505789495476,0.0357408248158786,0.0468995517333598,0.0723539013358349
"356.799",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0377509936548364,0.00466660860315204,0.00550060660296183,0.00821177770094872,0.0106324586442039,0.0121257421867965,0.016816849128231,0.0198262694330157,0.019446841955371,0.0216793502933324,0.0261660911758005,0.031531051401596,0.0382044683274124,0.0402206901154708,0.0411310441892401,0.0411914181344035,0.0382311414682341,0.0359556350822495,0.0340215026355186,0.0344777351769894,0.0347818642056066,0.0436217497571213,0.0620887689669601
"361.361",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0452635966314733,0.00474103201133525,0.00537119784834181,0.00753197296370626,0.00984168975857968,0.0120923084284839,0.0152235198009514,0.0191865844580994,0.0195357824527221,0.0203325328846582,0.0222444393915172,0.0258216399097458,0.0307669453680768,0.0355766368336226,0.0373101250372347,0.0377257251892781,0.0372982223639963,0.0362653334104045,0.0346287138272245,0.0328291781835669,0.0356766539050431,0.035932741238694,0.0431245265365349,0.0626122457943774
"365.926",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0580633040825552,0.00441027257282367,0.00506706706826375,0.00674302004659579,0.00918460480810188,0.0119609956038148,0.014208944105313,0.0183568594435447,0.0189274673334136,0.0201507919636356,0.0217029969355856,0.0236085139972379,0.0256608135147638,0.0308969401535798,0.0340915563812091,0.0354353004539715,0.0358997622089243,0.0355736269031222,0.0343980180471803,0.032929521988415,0.0343828450358136,0.0346290047191482,0.036571209204904,0.0485612769653371,0.0687847876722055
"370.495",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050962460597004,0.00450515322406208,0.00473722861965887,0.00650309861699663,0.00896027505827221,0.0113754835541051,0.0132629505996902,0.0181555344477103,0.0207026443962494,0.0201615050503856,0.0215983466648958,0.0224960329528485,0.0242848189597636,0.0269640455148192,0.0304614624373924,0.0326228304445658,0.0339811212309286,0.0348386218168318,0.0343896473201731,0.0342270413848849,0.0342277878691447,0.0343125762093334,0.0355628863143656,0.0397081991644587,0.04228639849344,0.0532944449970914
"375.067",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167796092359813,0.00454636791586476,0.00455877157898284,0.00638027416492548,0.00850916255659488,0.0107076073069867,0.0135160343124688,0.0168952663808991,0.0208314542175268,0.0211048095484033,0.022327634581038,0.0237001307390713,0.025465780799244,0.0259859039384006,0.0277789138908749,0.0308580358069908,0.0327299296529644,0.0341360117031776,0.0343644751989169,0.033880890272023,0.0351504170123041,0.0345198715806038,0.0366478603294926,0.0385260150563761,0.0435606189304732,0.0468215595399508,0.0626900239051435
"379.641",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000408127246270595,0.00424210390505061,0.00419393918920542,0.00595514551349125,0.00843286296167879,0.0104865110381507,0.0128340834010202,0.0153112385673448,0.0205108395169114,0.0211243967083917,0.0224012808777474,0.0236336340210269,0.025026733704227,0.0259846803242917,0.0270596419703878,0.0280783635988234,0.0304788333165677,0.0327978244924144,0.0328410248719491,0.0337841930820577,0.0344925323703608,0.0348518785590007,0.0357383228534883,0.0374604212994827,0.0394728183571783,0.0429744610139432,0.0508858404665485,0.0699056321474309
