"","X500","X495","X490","X485","X480","X475","X470","X465","X460","X455","X450","X445","X440","X435","X430","X425","X420","X415","X410","X405","X400","X395","X390","X385","X380","X375","X370","X365","X360","X355","X350","X345","X340","X335","X330","X325","X320","X315","X310","X305","X300","X295","X290","X285","X280","X275","X270","X265","X260","X255","X250","X245","X240"
"248.336",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"252.814",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204593271034214,0.0089082046065901
"257.296",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260640396054357,0.0105585449410998,0.0212233891289687
"261.781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.355956322054926,0.0132750908070948,0.0162272782474324,0.0266391369920922
"266.271",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375179867525201,0.0108671821140125,0.0045525796367249,0.0168903154481826,0.0260446425917727
"270.764",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30793698353644,0.013148949850533,0.00593476627614931,0.00765234377220264,0.0187042527212709,0.000971609326116618
"275.26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019091620325359,0.011948397606919,0.00525452383775749,0.000756804754665302,0.0233045168256546,0.0075039918116295,-0.00175716815274869
"279.76",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159260378388917,0.0161638946074242,0.00649712405171448,0.00365165173571746,0.0209850138490519,0.016392885329908,0.000707591273430837,-0.00674303968866868
"284.264",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144668487905549,0.00766344337613266,0.00497172919455785,0.0103007952647852,0.0134740169320117,0.00442625837969882,0.00217932462641316,0.00239847560643061
"288.772",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191449591030854,0.00727623222817942,0.00788550368838902,0.0134103795639282,0.0190930877425973,0.00562887271201783,0.00535595959021116,0.00241061686087663,-0.00812828090331544
"293.283",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214475203852966,0.00749706118337487,0.00819337593304821,0.00970102083434102,0.0159209126367912,0.0102235555611857,0.00686022435961759,0.00597503422487072,0.00236635674656517,0.0020185851787263
"297.797",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0300585307533564,0.00717317037082452,0.00829298632533298,0.0112387312020577,0.0160148205276654,0.0157698162878809,0.0104005926489777,0.0100833670976572,0.00770670101902247,0.0093952775838168,0.0128469207287366
"302.315",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0497615298460311,0.00701692627171763,0.00902230051564487,0.00970852190776711,0.017443134335328,0.0211168625929126,0.0125003545292079,0.0122167015430597,0.0112947426860644,0.0109490775958551,0.0151607603783836,0.00952080436256629
"306.837",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0629965259839238,0.00580272146634235,0.00726623582950543,0.00838286269267073,0.0116739728170168,0.0175070422111523,0.0140805732567426,0.0131676966567644,0.0144009893221892,0.0128742207487224,0.0115829281662676,0.0111332105856375,0.0150319836912936
"311.362",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0574057863495182,0.00498179849484785,0.00561186584582193,0.00757820125125621,0.00957308318267702,0.0180544313847484,0.0139689953388863,0.011908007459771,0.0125084408239167,0.0138423063160943,0.0141878811915696,0.0121234021792296,0.0116346567084594,0.00799273648491105
