"","X500","X495","X490","X485","X480","X475","X470","X465","X460","X455","X450","X445","X440","X435","X430","X425","X420","X415","X410","X405","X400","X395","X390","X385","X380","X375","X370","X365","X360","X355","X350","X345","X340","X335","X330","X325","X320","X315","X310","X305","X300","X295","X290","X285","X280","X275","X270","X265","X260","X255","X250","X245","X240"
"248.336",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"252.814",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.389714427724399,0.00558310767947374
"257.296",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42854675867547,0.014361395352365,0.0136330407536228
"261.781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46758036256367,0.0173807067930736,0.00796006132639954,0.0255844978265728
"266.271",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.489556167888895,0.020100851624765,0.011150877978569,0.00912308993667987,0.0449695940366832
"270.764",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.516649069672811,0.0230033846920871,0.00512408043883642,-0.00117596418991306,0.0265159668244525,-0.00763921390210831
"275.26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369062865634731,0.0318521890877719,0.00724434658867611,0.00456875258666345,0.0176351778876108,0.012687937477059,-0.00381893886435732
"279.76",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125567866664196,0.0389626106438316,0.0117585704219886,0.00288450262884124,0.00920723725666694,0.0165046297171816,-0.000924502079289902,-0.00260707046329073
"284.264",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0502227988847,0.0163332276867501,0.0124076863672778,0.0138675205087058,0.0220230078808241,0.0095458870298867,-0.000443394896945866,0.00188594207882856
"288.772",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0311228239970547,0.020953640294833,0.0198918644105563,0.0199183484634834,0.0260317303392308,0.0149670893000376,0.0120968956057175,0.0140244702753096,0.0161620353301659
"293.283",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399498040544093,0.0156297043762579,0.0233217781840489,0.0243440473548293,0.033340373710568,0.022401515491247,0.014668554804257,0.0140725455469893,0.0122146876129188,0.00719197544653661
"297.797",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0674259998136886,0.0129102579549522,0.0185285020339306,0.0235374666219504,0.0346031349491027,0.0284808748044997,0.0219441905488449,0.0203433172335649,0.0183658850276287,0.0244393239652988,0.0146182814144717
"302.315",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0852067349629609,0.012411475146895,0.0177510335783848,0.0243413731042759,0.0283784759641696,0.0384211570256627,0.0277625214889462,0.0264729384536549,0.0247147336550611,0.0242938615771271,0.0309491246332397,0.0275204932188161
"306.837",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108239964656789,0.0102203696976463,0.0156626904179538,0.0218338769216336,0.0243311540917145,0.0364725627232363,0.0326403174059874,0.0297995083960013,0.0268689290346194,0.0271158146264272,0.02791713521163,0.0267140196503641,0.0257183491464325
"311.362",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115827344312566,0.00724581301850766,0.0111777915279647,0.0193140745892699,0.0232011164334822,0.039622588292088,0.0357516904599604,0.0321811415716895,0.02987790909304,0.029205309437316,0.0307253817969293,0.0286658374550962,0.0231913466096411,0.0121906522501166
"315.89",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101702087108417,0.00563453131174911,0.00671274149602945,0.0130815236191497,0.019541015146124,0.0343087680598111,0.038775227562139,0.0371266158302616,0.0343064086027597,0.0323035238642799,0.0322166926113135,0.0362990554610749,0.0373304778585954,0.0332879456968105,0.0418182650483859
"320.422",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00766817516368301,0.00662027173104645,0.00377945016656599,0.00726824510808524,0.0139097508141346,0.0295547270982706,0.0403804735256659,0.0367592027702808,0.0377914879879349,0.0346584353265055,0.0344187794237244,0.0372499064729555,0.03640510392051,0.0371844479484499,0.0430092988962558,0.0357652962343628
"324.958",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00383428577190992,0.0082055462914534,0.00320911433797955,0.00390728170877841,0.00697035602774222,0.0166575064516074,0.0338520281835989,0.0374185827973943,0.0389549713257108,0.0381936628724998,0.0353271152248386,0.0342450006373071,0.0349721026957339,0.0376341040428727,0.0364969759715624,0.0353619762382395,0.0529508098041146
"329.496",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00364077058787127,0.0124799040087886,0.00271058281550119,0.0028258635721127,0.00404784933863801,0.0077798427851007,0.0222841781050873,0.0312323920641094,0.0364766078787234,0.0408996107147254,0.0397560077619714,0.0366214824876232,0.0372392724175766,0.0364009724723796,0.0374382550800578,0.0436229478295864,0.0427012997392941,0.0634496658061876
"334.038",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00337593618047172,0.0168213251266542,0.00292407499673474,0.00288512077931215,0.00297293659957583,0.00432577013949003,0.0133810838342244,0.0235455964388782,0.0290543968220512,0.0377444458346315,0.040485849814813,0.0401030197789475,0.0361857816142149,0.0338805067381447,0.0344367100741019,0.0370906306738869,0.0441503411080629,0.045311669300505,0.0580408877437906
"338.584",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00330098760504272,0.021621234903459,0.00183134205853746,0.00243849614366854,0.00328138314876143,0.0034891185091358,0.007280848072094,0.0145047882343419,0.0185795639663754,0.0291161457121728,0.0354321705024338,0.0396402999745825,0.037900642655264,0.0339166399206172,0.0338147257964513,0.0348126175631127,0.0365169885624265,0.0373856513360266,0.0455107114642962,0.0453970274438513
"343.133",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00348652949218381,0.0273577493527721,0.00237150945385001,0.00241750636109214,0.00295727531706307,0.00341795067266842,0.00504710364648771,0.0112591534002334,0.0115830024504323,0.0177598148569364,0.0265800884170753,0.0342024985734242,0.0373698804498926,0.0361791840943525,0.0327752637555987,0.0314021649987107,0.0299878761740814,0.0329325386504088,0.0343319191506405,0.0408073517622612,0.0452256727001949
"347.685",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0354603886220185,0.00249394986994981,0.00177691546557371,0.00305489904284037,0.00288837790162122,0.00325056113033016,0.00840726841291667,0.00925497998168041,0.00994464255111499,0.0156876387439994,0.024932065306852,0.0311091394212477,0.0350399020621406,0.0333824035934008,0.0313152035068802,0.0275348343514847,0.0268911988005132,0.0310396447933479,0.0274267910393795,0.038075111722147,0.0288081113660195
