"","X500","X495","X490","X485","X480","X475","X470","X465","X460","X455","X450","X445","X440","X435","X430","X425","X420","X415","X410","X405","X400","X395","X390","X385","X380","X375","X370","X365","X360","X355","X350","X345","X340","X335","X330","X325","X320","X315","X310","X305","X300","X295","X290","X285","X280","X275","X270","X265","X260","X255","X250","X245","X240"
"248.336",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"252.814",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.383969923336623,0.0153256826529337
"257.296",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.450601305852018,0.0181461191513782,0.00170945767860695
"261.781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.455144850538316,0.0214403041102935,0.00458328851107326,0.0159884301292695
"266.271",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.471769896515219,0.0213988401765333,0.00810516425718229,0.0155394546753634,0.0171106336127748
"270.764",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.488262584605869,0.0234403917635864,0.00512454878597436,0.0107795481752836,0.0151067729071175,0.0153422815088284
"275.26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364034211027344,0.0276627908000811,0.00404595372694844,0.000333576182087986,0.0166935468349199,0.0155052047987934,0.00213230448796035
"279.76",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00955383130503362,0.0356323274421242,0.00754095801281688,0.000840907237568023,0.0187559594607382,0.014727964935371,0.00765465591858939,0.0102586226774689
"284.264",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0422357494826992,0.00850371004453774,0.00557067205125451,0.00475541316351963,0.0131047801271547,0.00375086015062184,0.00844376511798605,-0.00653914475131589
"288.772",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222390257964652,0.011197881203257,0.0100319299841877,0.0113395594065196,0.0161221673263078,0.0072810780625609,0.00736369360407724,0.00524397972054039,0.00132058706846215
"293.283",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342614158592686,0.00991203546265479,0.0120914110741147,0.0124295658088604,0.0199520541500369,0.0134333495353917,0.00644957026277309,0.00801409308211118,0.00733562771335388,-0.00150632220543961
"297.797",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0591466726141371,0.00878693754918764,0.0124741523661219,0.0136195971580482,0.0180343634932925,0.0179527246952311,0.0124803029401359,0.0130576677080148,0.0107576213208978,0.0155467006767085,0.0247915346327039
"302.315",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0713859741041027,0.00784148870688348,0.00922116741475803,0.011058452902919,0.0170573442125861,0.0222633827969834,0.0141909029602636,0.0136660123418175,0.012420806761334,0.0156376516204431,0.016941012919235,0.0107871829584848
