"","X500","X495","X490","X485","X480","X475","X470","X465","X460","X455","X450","X445","X440","X435","X430","X425","X420","X415","X410","X405","X400","X395","X390","X385","X380","X375","X370","X365","X360","X355","X350","X345","X340","X335","X330","X325","X320","X315","X310","X305","X300","X295","X290","X285","X280","X275","X270","X265","X260","X255","X250","X245","X240"
"248.336",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"252.814",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428789858893339,0.00912890723037592
"257.296",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.494574218757776,0.014257970645726,0.025357798933434
"261.781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.536644358291651,0.0133223812714299,0.00275259886048383,0.0214885471460966
"266.271",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.532408995042425,0.0236973896080783,0.0143121760108288,0.0198321423806346,0.0441399236349812
"270.764",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.569709349209901,0.0257780714986368,0.0072159463124026,0.015810914952055,0.0261475777877528,0.0228281977189353
"275.26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.387922636722597,0.0370448205962433,0.0104110565361177,0.0106798051179979,0.0223226634532624,0.0178025427185463,-0.00425866295008173
"279.76",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0265123557953888,0.0555006580122069,0.0231842147942722,0.0168287189391002,0.0243675017679353,0.0277064775528196,0.00801791683019739,-0.000480472109097268
"284.264",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0758021412776269,0.0434429949910716,0.0395364252132987,0.0336513609298757,0.034252254501713,0.0134000946831221,0.00327596164810223,-0.00927422190296716
"288.772",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053097140179947,0.0523745156465569,0.061345922649814,0.0617192512911242,0.0597849258143132,0.0382809548068198,0.0274204252347234,0.0174728173998437,0.0219911123258664
"293.283",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0524324565252209,0.0335374131804466,0.0624721516804427,0.0736685914729404,0.0838032400174392,0.0590233344459771,0.0447305855472839,0.0372596605466044,0.0318933207450896,0.0187430245086111
"297.797",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0745039959922668,0.0200671330743707,0.0401077717230248,0.0650357952509676,0.0892117019679759,0.0816689657127332,0.062626441433419,0.0517293221301999,0.0449065550140199,0.046887073695691,0.0433224881315814
"302.315",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0906570484385186,0.0121885388168196,0.022846817806517,0.0405500879661913,0.0730693881312061,0.084452320460717,0.0691438925460789,0.0603867661358671,0.0555185875968563,0.0502889050116997,0.0511895985608558,0.0452425410679124
