"","X500","X495","X490","X485","X480","X475","X470","X465","X460","X455","X450","X445","X440","X435","X430","X425","X420","X415","X410","X405","X400","X395","X390","X385","X380","X375","X370","X365","X360","X355","X350","X345","X340","X335","X330","X325","X320","X315","X310","X305","X300","X295","X290","X285","X280","X275","X270","X265","X260","X255","X250","X245","X240"
"248.336",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"252.814",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.360186207240365,0.0298471163971958
"257.296",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391601551869058,0.0136955346637894,0.0173555981502426
"261.781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391992748646527,0.0107210450853078,0.00315761866283684,0.00798664513141667
"266.271",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.410079713994651,0.0219442500876486,0.0141673833275344,0.0282104359601435,0.0810287399558439
"270.764",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.446035084645522,0.025254972870817,0.00977346949963943,0.0163503780646368,0.0164054762525832,0.00987130452746901
"275.26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365380791095095,0.0446819817024925,0.0197789561589712,0.00987920601727696,0.0230993832461125,0.0130773132194422,-0.00316807972013975
"279.76",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02638610237121,0.0891141084299081,0.0665073554569406,0.0444499523417255,0.0456979957830103,0.0303601520962861,0.0177980446654925,0.0178103749084363
"284.264",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124082228509317,0.121505725399707,0.111901013394676,0.0914788656178068,0.0695348706638624,0.0340841604781476,0.022654995858831,0.00180374566759582
"288.772",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105790501403052,0.141385446174383,0.16533985428989,0.158023338918117,0.12611547320566,0.0816097511010803,0.047618553818373,0.0327502236512386,0.0285278618137549
"293.283",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081426509004071,0.103513377808348,0.179900317904839,0.201971801391855,0.196618039158028,0.140941643028715,0.0925790801163018,0.0581899866563974,0.0405225720415296,0.0385148243153909
"297.797",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0711214713268966,0.0705972940284026,0.127955251232535,0.197839907953328,0.228212710981291,0.205320932909349,0.146852149076171,0.0980162519187121,0.0641292191354007,0.0545714446115335,0.0488957877572282
"302.315",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0654753647039497,0.037548234747573,0.0867979422180846,0.142951905772141,0.211939413619432,0.228505354108419,0.191809812945922,0.139262248319908,0.0935299314578989,0.0612477793604698,0.0488041009675615,0.0484301344088771
"306.837",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0802558426439667,0.0129403163930299,0.0440781516818518,0.0973993029579793,0.157884280335889,0.218313892497839,0.211462934239787,0.173752167750153,0.127239219090349,0.0898312028380484,0.0628986704371704,0.0523512056078208,0.0709091705171376
"311.362",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0858727636380344,0.00525767890742583,0.0124783790629326,0.0472704242876903,0.102878420782152,0.163039342012915,0.199883279443857,0.189838102348851,0.158956388405584,0.113324499943466,0.0804612343933893,0.0584882890967706,0.0469260069239244,0.0587468598983336
"315.89",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0918495682127149,0.00444359843824848,0.00470535496265736,0.0131128846078991,0.0452264004559226,0.108051937373796,0.151146106878421,0.174769753856989,0.166791397991047,0.13619833506094,0.0979614581438601,0.070617451240384,0.053227073149847,0.0491009541604459,0.0650697291468155
"320.422",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108626367716815,0.00485683418241034,0.00261528471482948,0.00481116592972701,0.0121523586287388,0.0498744385363843,0.10165252430321,0.12946469105961,0.150911809459603,0.140309296520706,0.113582214397682,0.0831123911506308,0.0564162566982422,0.0430719778853702,0.0446586283670971,0.0525956989473765
"324.958",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.251993234197e-06,0.00603253154724896,0.00306941134765562,0.00413784814965878,0.00520941028752823,0.0154166466949018,0.0507616195354035,0.0890627242128791,0.118333893448856,0.132844956466296,0.123108059771054,0.0983306680034006,0.073012806197712,0.0508566607506343,0.0369375917354969,0.0445528078625162,0.0802031689318817
"329.496",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000137977614766083,0.00867069486239307,0.00300489833992192,0.00401706160525342,0.00477899448959901,0.0071142436194347,0.0217744856959065,0.0438607519347536,0.0785125800643509,0.104837594702785,0.115143535302882,0.106059312658681,0.0831248982852528,0.0608760589504305,0.0488168935560838,0.0382825139339147,0.0428678602085757,0.0703337228946124
"334.038",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000124872730058789,0.00982488637900701,0.0026020992577649,0.00296597325651227,0.00382456760206242,0.00429993915139496,0.0121512967744782,0.0179947878566678,0.0355183814037384,0.0669321618462369,0.0879177741277551,0.0947043807380595,0.0852784684727741,0.0681477066563771,0.0521525364871706,0.0345433310541366,0.0332318009824405,0.0379101526560296,0.0472839091033448
"338.584",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000104566313536947,0.0124456671746403,0.00269173466902337,0.00305162380051069,0.00387131315849069,0.00398651156828639,0.00909587044864321,0.0141753487542292,0.0142654022069184,0.0313175029340856,0.0591684948394802,0.0744938256717104,0.076823522811097,0.0719010932967532,0.0546675666404573,0.0411696408029539,0.0316556010670934,0.0315831419110287,0.0342682323783094,0.0597679106901049
